epoch,train_loss,train_loss_std,val_loss,val_loss_std,test_loss,test_loss_std
1,0.037589188665151596,0.01927393116056919,0.03425858914852142,0.0026134687941521406,0.23171600699424744,1.0786198377609253
2,0.030663752928376198,0.00504998117685318,0.01957712136209011,0.0017341632628813386,49.692176818847656,272.0533752441406
3,0.01451264601200819,0.007916251197457314,0.008260914124548435,0.0006793508655391634,4.292440414428711,23.46218490600586
4,0.006452769041061401,0.004524536430835724,0.008662349544465542,0.0008510460611432791,179.13134765625,981.0740356445312
5,0.008561660535633564,0.017003878951072693,0.009905270300805569,0.0016237153904512525,285.7770690917969,1565.20263671875
6,0.00588966766372323,0.0032360823825001717,0.003490199102088809,0.00039832317270338535,23.763093948364258,130.1336669921875
7,0.0059286667965352535,0.008469251915812492,0.0033367318101227283,0.0002745870442595333,0.008055221289396286,0.02546556666493416
8,0.003079921705648303,0.0006778062670491636,0.002867829753085971,0.00028368376661092043,0.0693674311041832,0.36385637521743774
9,0.0026732292026281357,0.0003395197563804686,0.002533883322030306,0.00021365693828556687,0.39955368638038635,2.174436569213867
10,0.002601544838398695,0.0003142461646348238,0.0025627173017710447,0.00023904589761514217,0.902778685092926,4.930413722991943
11,0.002586124697700143,0.0003001111908815801,0.002627408830448985,0.0002139876305591315,4.442446231842041,24.31787109375
12,0.002603878267109394,0.0006593238795176148,0.0026735144201666117,0.0002059101389022544,0.0031420676968991756,0.0021689096465706825
13,0.002552259247750044,0.0005014293128624558,0.0025532753206789494,0.00023031524324323982,0.0030223759822547436,0.0021330174058675766
14,0.0025653971824795008,0.0005426480784080923,0.002461800817400217,0.00020749565737787634,0.0029419763013720512,0.0021789330057799816
15,0.002518731402233243,0.0004940213984809816,0.002591856522485614,0.00022731360513716936,0.003028855426236987,0.0020747147500514984
16,0.0025042432826012373,0.0004732347442768514,0.0026657553389668465,0.00020294637943152338,0.0030904128216207027,0.0019229712197557092
17,0.0024351738393306732,0.0004570476012304425,0.0024670842103660107,0.0002076028031297028,0.002926398301497102,0.0021115329582244158
18,0.002452343236654997,0.00046084317727945745,0.0028713189531117678,0.0002233154809800908,0.0033157512079924345,0.0018700442742556334
19,0.00247310777194798,0.0004595685168169439,0.0025354630779474974,0.00019096619507763535,0.0029280013404786587,0.0018039653077721596
20,0.0024778926745057106,0.000451230036560446,0.002721040276810527,0.00026238124701194465,0.003078840672969818,0.001871770597063005
21,0.0024322927929461002,0.00042395165655761957,0.002484674332663417,0.00021256139734759927,0.0028538827318698168,0.0015960835153236985
22,0.0024775995407253504,0.00041924609104171395,0.002566453767940402,0.00022638517839368433,0.025724947452545166,0.1264185905456543
23,0.0024584478233009577,0.00043160803033970296,0.002647276734933257,0.00018698960775509477,0.1656205952167511,0.8923170566558838
24,0.002471502870321274,0.0003835581010207534,0.0028156291227787733,0.00022084961528889835,0.812569797039032,4.43511962890625
25,0.0023941807448863983,0.00029207629268057644,0.0025449597742408514,0.00019195671484339982,0.8878728747367859,4.848993301391602
26,0.002375854877755046,0.0002787152479868382,0.0026076706126332283,0.0002003295812755823,0.8470087051391602,4.624962329864502
27,0.00242809159681201,0.0003150761767756194,0.002509460551664233,0.00020886572019662708,1.0261359214782715,5.606378078460693
28,0.0023385449312627316,0.0002778933267109096,0.0025498480536043644,0.00019454692665021867,1.3815492391586304,7.5528883934021
29,0.0023933507036417723,0.0002647880755830556,0.0024681303184479475,0.00020496913930401206,0.2375151813030243,1.2870649099349976
30,0.002410782966762781,0.0003214470634702593,0.0024658481124788523,0.00019933990552090108,1.5645145177841187,8.555526733398438
31,0.002413870068266988,0.0002976390242110938,0.00246061640791595,0.00021072161325719208,0.27734723687171936,1.505234718322754
32,0.0023955507203936577,0.0002821516536641866,0.0025341876316815615,0.00018413198995403945,2.2684388160705566,12.410728454589844
