epoch,train_loss,train_loss_std,val_loss,val_loss_std,test_loss,test_loss_std
1,0.027829863131046295,0.010294812731444836,0.026596928015351295,0.0007359741721302271,0.026617204770445824,0.001228691660799086
2,0.026534240692853928,0.0011871150927618146,0.026595359668135643,0.000716403650585562,0.026601122692227364,0.001220715930685401
3,0.026499979197978973,0.0011790954740718007,0.026496972888708115,0.0007257020915858448,0.026510078459978104,0.0012346520088613033
4,0.025847047567367554,0.002196138957515359,0.02428467757999897,0.000732647196855396,0.024328920990228653,0.0011820660438388586
5,0.014261705800890923,0.00432219123467803,0.009179402142763138,0.00043980387272313237,0.00921469833701849,0.0004739792493637651
6,0.00834391824901104,0.0008979489794000983,0.008329621516168118,0.0002944669977296144,0.008368054404854774,0.0003937793371733278
7,0.00628956314176321,0.000982754398137331,0.008848350495100021,0.0005549704656004906,0.008878827095031738,0.0004988635191693902
8,0.004499510861933231,0.0009584637591615319,0.0038817808963358402,0.00017647354979999363,0.0038571138866245747,0.00020842364756390452
9,0.003773938864469528,0.0010542935924604535,0.0032247095368802547,0.00018203869694843888,0.003215896664187312,0.0002076113160001114
10,0.0031740195117890835,0.00026196299586445093,0.003197271376848221,0.0001990877790376544,0.003187905764207244,0.00020016667258460075
11,0.003200904233381152,0.0003750974719878286,0.0036354921758174896,0.00018795125652104616,0.0035993957426398993,0.0001847850944614038
12,0.0031120581552386284,0.00026735433493740857,0.003206996712833643,0.00015235487080644816,0.0031779140699654818,0.0001824614155339077
13,0.0029832522850483656,0.0002119930722983554,0.0031219099182635546,0.00017405823746230453,0.003114917315542698,0.00018407679453957826
14,0.0029840399511158466,0.00023640404106117785,0.003184438915923238,0.0002015870704781264,0.003180209081619978,0.00020250330271665007
15,0.002939485711976886,0.0002014868805417791,0.0032407015096396208,0.00015742845425847918,0.003216149751096964,0.00018001088756136596
16,0.002989360364153981,0.0002490346087142825,0.003218528814613819,0.0002174533874494955,0.0032240215223282576,0.0002143911406164989
17,0.0030367288272827864,0.00032742839539423585,0.0030993132386356592,0.000169741251738742,0.0030674345325678587,0.00019494026491884142
18,0.0029274362605065107,0.00025598087813705206,0.003113851649686694,0.00016218391829170287,0.00308970850892365,0.00017860402294900268
19,0.002938317833468318,0.0002548224001657218,0.0030803086701780558,0.00018398140673525631,0.003075238084420562,0.0001878407783806324
20,0.0028372386004775763,0.00021192154963500798,0.0031195292249321938,0.00015913530660327524,0.003091350430622697,0.00017552640929352492
21,0.0028932776767760515,0.00024916179245337844,0.003143386449664831,0.00017119900439865887,0.0031568766571581364,0.00019323495507705957
22,0.0029692267999053,0.0003263559774495661,0.003181269858032465,0.0001768576039467007,0.0031414292752742767,0.00018944908515550196
23,0.0028210903983563185,0.00021211814600974321,0.0030475708190351725,0.0001646430609980598,0.0030315211042761803,0.00018652973813004792
24,0.002827516058459878,0.00020207150373607874,0.0030314773321151733,0.00016678123211022466,0.00301506114192307,0.00018743955297395587
25,0.0028708428144454956,0.00023560212866868824,0.002989263040944934,0.00017154915258288383,0.0029683513566851616,0.0001802045590011403
26,0.002824417082592845,0.00022771896328777075,0.0031387454364448786,0.0001937880733748898,0.0031265653669834137,0.00018852560606319457
27,0.0028396882116794586,0.0002316402387805283,0.003059465205296874,0.0001772262912709266,0.0030481170397251844,0.0001892212312668562
28,0.0028040995821356773,0.00022882933262735605,0.003024584148079157,0.00016710298950783908,0.003009496722370386,0.0001832382840802893
29,0.0027601011097431183,0.0001875765301520005,0.0031762798316776752,0.0001855449372669682,0.0031862042378634214,0.00019873693236149848
30,0.0027543155010789633,0.0002084977604681626,0.0031578047201037407,0.00019844468624796718,0.0031590748112648726,0.00021017732797190547
31,0.0027697726618498564,0.00022303327568806708,0.003077510977163911,0.00017758544709067792,0.003070737235248089,0.00019639111997094005
32,0.0027779662050306797,0.0002365805848967284,0.003157594706863165,0.0002023357228608802,0.003161928616464138,0.00019913315190933645
33,0.0027395994402468204,0.00022436233120970428,0.003054462606087327,0.0001667406177148223,0.0030526737682521343,0.0001803557970561087
34,0.0027579115703701973,0.00023545527074020356,0.0032783974893391132,0.00017725903308019042,0.0032650670036673546,0.0001891149440780282
35,0.002745171543210745,0.0002221550530521199,0.003048873506486416,0.00015868456102907658,0.003026911523193121,0.00018133890989702195
36,0.00268531427718699,0.00021350898896344006,0.0034271201584488153,0.00015447272744495422,0.003401079447939992,0.0001805926876841113
37,0.0027303711976855993,0.00020726221555378288,0.003124753711745143,0.0001488866109866649,0.003099678782746196,0.00018051367078442127
38,0.0027132791001349688,0.00021093808754812926,0.00315455230884254,0.00014929145982023329,0.0031402187887579203,0.0001740232401061803
39,0.0027067915070801973,0.00022952452127356082,0.0031629891600459814,0.00016835368296597153,0.0031385021284222603,0.00019371601229067892
40,0.0026661211159080267,0.00019903524662368,0.0031911577098071575,0.00016998698993120342,0.0031745245214551687,0.00019068093388341367
41,0.0026996606029570103,0.00020506077271420509,0.0031934091821312904,0.00015760172391310334,0.003184001427143812,0.00017587696493137628
42,0.00265076057985425,0.00020512312767095864,0.0031792395748198032,0.00017770960403140634,0.003182679647579789,0.0001963938120752573
43,0.002716097282245755,0.00022962558432482183,0.003124008420854807,0.00015789568715263158,0.0031177361961454153,0.00018121216271538287
44,0.002666387241333723,0.0002210607926826924,0.0032205102033913136,0.00015706139674875885,0.0032165127340704203,0.00017996472888626158
45,0.0026417169719934464,0.00020115372899454087,0.0033266202080994844,0.00018243341764900833,0.0033387138973921537,0.00020759245671797544
46,0.0026070543099194765,0.00019412364054005593,0.00320756109431386,0.00013336863776203245,0.0031900929752737284,0.00017394759925082326
47,0.002631078939884901,0.00023373040312435478,0.003179640043526888,0.00016436559963040054,0.0031709338072687387,0.00019032074487768114
48,0.0026037506759166718,0.00019590607553254813,0.0032440980430692434,0.00015397407696582377,0.0032264157198369503,0.0001849500258686021
49,0.0025931585114449263,0.00020544600556604564,0.0032265647314488888,0.0001499002828495577,0.0032118128146976233,0.00018133653793483973
50,0.0025787814520299435,0.00019459790200926363,0.0034193512983620167,0.00015830100164748728,0.003377930959686637,0.00019546291150618345
