epoch,train_loss,val_loss
1,97.76055810655866,103.24539515177409
2,79.76229043688093,104.88454996744791
3,67.79283986227853,83.95675399780274
4,60.003554112570626,90.633519821167
5,56.765053127833774,88.71312705993653
6,52.62724263054984,74.2178933207194
7,51.39601516723633,66.77438498179117
8,49.41302456447056,66.5581149927775
9,47.66315405164446,74.20023869832357
10,45.47224317550659,69.42585547129313
11,43.06231383459909,65.55029987335205
12,42.816908106122696,63.63001121520996
13,41.238326402391706,62.146442006429034
14,39.23616045543125,64.37759418487549
15,36.80203889846802,64.20144173940022
16,37.1612994493757,67.85274782816569
17,36.41875483376639,64.55237233479818
18,33.561572667530605,66.19662101745605
19,32.104918511254446,61.659162521362305
20,33.03034166608538,75.11726886749267
21,31.845504728044784,66.60778981526693
22,30.73154878616333,62.920290807088215
23,29.165661187853132,58.72774945576986
24,28.752497574942453,62.207783177693685
25,27.977726499012537,60.33156016031901
26,26.761323037828717,61.11189717610677
27,27.45868170601981,59.97337534586588
28,25.44466212817601,76.46645586649576
29,24.529567403793337,59.60567039489746
30,26.08078684943063,62.60949002583822
31,24.545470447540282,59.99401237487793
32,22.41513747215271,59.85701685587565
33,22.20625347682408,57.531602745056155
34,23.115231776918684,65.27268460591634
35,23.172168855667113,60.04260822296143
36,22.447141940253122,61.27466612497965
37,20.552695576804023,62.33055043538411
38,20.552449508394513,69.4521246846517
39,21.645073806217738,63.56083620707194
40,19.095118789672853,62.1443364461263
41,18.592372928346908,60.21298459370931
42,18.849407792772567,65.9015523147583
43,18.664022902079992,62.39227392832438
44,18.136932567868914,70.1872249031067
45,17.225000415529525,65.70897440592448
46,18.124938259124757,64.42288707733154
47,17.59461417198181,62.793534469604495
48,17.247912363324847,64.08084493001301
49,16.77910461970738,64.09283693949382
50,16.15532727241516,61.22837674458822
51,16.020201676232475,68.93335596720378
52,16.060521488189696,63.13339973449707
53,15.769002497536796,66.09736138661702
54,16.164846233640397,65.61189313252767
55,16.02569560459682,63.90296539306641
56,13.637465002877372,63.48571435292562
57,14.338874104363578,64.45137128194173
58,14.329904527664185,63.39142553965251
59,13.72747599056789,67.69454452514648
60,14.363333050864084,62.26448556264241
61,13.448122745922634,64.75191065470378
62,13.133564641135079,64.05753550211588
63,12.326263956342425,68.25284472147624
64,13.171379236493792,62.358039360046384
65,12.478949921471733,63.36585764567057
66,12.789694660731724,63.31414404551188
67,11.945210587637765,66.21490592956543
68,13.293582647868565,64.61198623657226
69,11.56284142630441,65.97222661336264
70,12.568756166185652,64.46780460357667
71,11.853847476414272,63.67491324106852
72,12.83286858694894,65.21214951833089
73,10.484290560313633,65.0278966140747
74,10.824197627476284,64.55865533192953
75,10.600270429338728,66.70330865224203
76,10.971841437476021,65.35335057576498
77,10.113686913081578,65.8781916809082
78,10.353043534415109,65.12229515075684
79,9.419355220794678,65.72256966908773
80,10.046747730118888,65.33567957560221
81,11.08334713254656,63.36131839752197
82,10.302867372376578,65.53651368459066
83,9.429688091959273,64.12972638448079
84,9.240072393417359,65.5785173034668
85,9.011470985412597,65.69034856160482
86,9.282793543679373,63.703044675191244
87,9.210190480777195,65.77842830657958
88,10.229363479614257,64.8266456858317
89,9.28534839630127,65.57397885640462
90,8.934339697020395,65.74019170125325
91,8.266600623130799,65.45386004130046
92,7.974847119195121,69.91722160339356
93,9.300760863167898,66.41072458902995
94,10.666664366722108,69.24313791910808
95,10.961295279775348,72.72295959472656
96,8.114996959141322,64.94758558909098
97,7.46261716229575,66.8996567662557
98,7.364421112196786,66.93057216644287
99,7.02320876462119,65.28535283406576
100,7.630469275883266,66.57825360616049
