epoch,train_loss,val_loss
1,1.2733137494751385,0.4751813552776972
2,0.47202332143272674,0.4315340840816498
3,0.44212101108261515,0.42828944702943167
4,0.41515823581389016,0.4484754405419032
5,0.38765936304415977,0.4128857360283534
6,0.3567742949192013,0.3555971640348434
7,0.32195643401571683,0.3333121571938197
8,0.29714311738631555,0.30334732408324877
9,0.2661471026922975,0.3783125665287177
10,0.2503524063780372,0.2686109021306038
11,0.22506451918610504,0.26163670266668004
12,0.2185682466093983,0.3016546143094699
13,0.19375655891905938,0.2837304921199878
14,0.2006612878292799,0.24980003794034322
15,0.17730132334998674,0.2560821599761645
16,0.16349685612866388,0.3038037623961767
17,0.15607959810378297,0.22903776206076146
18,0.16060854577858533,0.246607317229112
19,0.14652709523881122,0.27668506003916266
20,0.13714185003324278,0.227258543719848
21,0.12423493640430804,0.21214138105511665
22,0.12201094865399811,0.2122463739166657
23,0.1096957104892603,0.19983629184464613
24,0.10786744142616433,0.21077048947413762
25,0.10796771375063274,0.22806933316091696
26,0.10168445529416203,0.2089830207824707
27,0.09651071550490867,0.2088317382832368
28,0.09360973968902336,0.253461783627669
29,0.08832165652287326,0.19947209750612577
30,0.09095256241504103,0.22318658063809077
31,0.08978374899298484,0.22624997239559888
32,0.08600414993307952,0.214736156091094
33,0.08024853508719908,0.2702514842152596
34,0.08235365798630352,0.21587874818593264
35,0.07601819255156443,0.2265230103333791
36,0.07523937329782972,0.2164886728922526
37,0.07323779751546682,0.2007959951212009
38,0.0759729854363416,0.20094118886937698
39,0.07217326085116448,0.20741375703364612
40,0.07265109346514302,0.19696598427991072
41,0.061666943145516726,0.20089350483069818
42,0.06094369421313916,0.2069416804239154
43,0.06238153240776488,0.1972199800858895
44,0.05551896405905219,0.19868622227882346
45,0.053402497229066544,0.20626757374033333
46,0.06261529884301126,0.20166438120106855
47,0.05919073332766337,0.1992298299384614
48,0.06467066756615947,0.20692459885030984
49,0.05387898642686196,0.2151973126952847
50,0.04821049116019692,0.2051142596701781
