epoch,train_loss,train_loss_std,val_loss,val_loss_std,test_loss,test_loss_std
1,0.13472993671894073,0.0579991452395916,0.05944233015179634,0.008843116462230682,0.05725887045264244,0.006280858535319567
2,0.03712141886353493,0.012200483120977879,0.02247397042810917,0.0029753735288977623,0.022374654188752174,0.0024146600626409054
3,0.018438095226883888,0.00349447806365788,0.016400998458266258,0.002047777408733964,0.01634969189763069,0.0019010687246918678
4,0.01642286218702793,0.002839302411302924,0.016556737944483757,0.0020065419375896454,0.016070906072854996,0.0018049434293061495
5,0.015464799478650093,0.002368066692724824,0.015273327007889748,0.0017556933453306556,0.015195774845778942,0.0018055549589917064
6,0.01378636434674263,0.0016524647362530231,0.013850533403456211,0.0012202051002532244,0.013609292916953564,0.0012608881806954741
7,0.013855949975550175,0.001901528681628406,0.013104352168738842,0.0011839522048830986,0.012893727980554104,0.0011817649938166142
8,0.013219700194895267,0.0019354677060618997,0.01415794063359499,0.0015252234879881144,0.013819917105138302,0.0014182766899466515
9,0.012584088370203972,0.0017778408946469426,0.013446461409330368,0.0017134275985881686,0.013525273650884628,0.0018538214499130845
10,0.012088903225958347,0.0015532118268311024,0.01167523767799139,0.0010042015928775072,0.011494038626551628,0.0011871085735037923
11,0.011758548207581043,0.0025133525487035513,0.011804550886154175,0.001338186557404697,0.011978681199252605,0.0016200279351323843
12,0.010218700394034386,0.001445394242182374,0.010416707955300808,0.0008329579723067582,0.010477622039616108,0.0011282424675300717
13,0.009362327866256237,0.0013036999152973294,0.010004137642681599,0.0009676286135800183,0.010087227448821068,0.0011169133940711617
14,0.009351744316518307,0.0015280756633728743,0.010602046735584736,0.0012494814582169056,0.010878396220505238,0.0012557030422613025
15,0.009165671654045582,0.0014556305250152946,0.010179228149354458,0.0011948165483772755,0.009941672906279564,0.0009643902303650975
16,0.008732441812753677,0.0012151454575359821,0.009764999151229858,0.0011202377500012517,0.010049850679934025,0.0011852382449433208
17,0.008583460934460163,0.0013013858115300536,0.009292179718613625,0.0010394355049356818,0.009374448098242283,0.0010487166000530124
18,0.008490829728543758,0.0013907443499192595,0.009714181534945965,0.0011341009521856904,0.009856403805315495,0.0011807283153757453
19,0.00876243319362402,0.0013938421616330743,0.009574941359460354,0.0011386916739866138,0.00958226714283228,0.0009989532409235835
