epoch,train_loss,train_loss_std,val_loss,val_loss_std,test_loss,test_loss_std
1,0.08912977576255798,0.0369194895029068,0.04163903370499611,0.006250798236578703,0.04001602157950401,0.004585690796375275
2,0.02985510416328907,0.0068735964596271515,0.02338014356791973,0.0033562639728188515,0.023019257932901382,0.00289706327021122
3,0.021229518577456474,0.0038174865767359734,0.021847736090421677,0.002905085450038314,0.021737344563007355,0.002548032207414508
4,0.01654684916138649,0.0035377962049096823,0.013880699872970581,0.001766436966136098,0.013790424913167953,0.0016943125519901514
5,0.011825686320662498,0.002432001056149602,0.010299892164766788,0.0008824756951071322,0.010256062261760235,0.0012883467134088278
6,0.00924227200448513,0.0017283342313021421,0.008630862459540367,0.0007595777860842645,0.008644084446132183,0.0010198559612035751
7,0.008998215198516846,0.006440761964768171,0.014311381615698338,0.002174671972170472,0.015056571923196316,0.002448570914566517
8,0.009732857346534729,0.003257203148677945,0.008007204160094261,0.0010146473068743944,0.008031406439840794,0.0011847801506519318
9,0.0072622657753527164,0.0011574801756069064,0.00781329907476902,0.0009303799015469849,0.008131413720548153,0.001149056013673544
10,0.006845678668469191,0.000871549011208117,0.007432416081428528,0.0005895639187656343,0.007433614693582058,0.0008197270799428225
11,0.0066016726195812225,0.000944588624406606,0.0072621991857886314,0.0007209026371128857,0.007516128942370415,0.0008525809971615672
12,0.006715571042150259,0.0010922775836661458,0.006885190028697252,0.0006631169817410409,0.006983231287449598,0.0007835593423806131
13,0.006478149443864822,0.000956806936301291,0.007133732084184885,0.0007719523273408413,0.007207261398434639,0.0008133500232361257
14,0.006467892788350582,0.0009038317948579788,0.006986710242927074,0.0008052505436353385,0.007112762425094843,0.0007958150235936046
15,0.006394269876182079,0.0009362580021843314,0.007202257867902517,0.0007585554267279804,0.007385005708783865,0.0008068674360401928
16,0.006288744509220123,0.0009096994763240218,0.008295580744743347,0.0009391935891471803,0.00879950262606144,0.0009372882777824998
17,0.0062863631173968315,0.0009090593666769564,0.007872854359447956,0.0010642752749845386,0.007829966023564339,0.0008702976047061384
18,0.0064034536480903625,0.0010430557886138558,0.007405837997794151,0.000842565787024796,0.007697951979935169,0.000996741815470159
19,0.0061170621775090694,0.0008860242087393999,0.006745561957359314,0.0007157311774790287,0.0069509269669651985,0.0007597118383273482
20,0.0062177483923733234,0.0009823078289628029,0.006807120982557535,0.0007138583459891379,0.007041608914732933,0.0008289394318126142
21,0.006133228540420532,0.0008981213322840631,0.007450802251696587,0.0008469621534459293,0.007341690361499786,0.0007256122189573944
22,0.006088599096983671,0.0009137251181527972,0.006521445233374834,0.0007183018024079502,0.00675224931910634,0.0007633341010659933
23,0.005897370632737875,0.0008089515613391995,0.007096847053617239,0.0008369363495148718,0.0075495559722185135,0.0009360327385365963
24,0.005948943551629782,0.0009423086303286254,0.006572012789547443,0.0007143427501432598,0.006762829143553972,0.0007152954931370914
25,0.005850387271493673,0.0008881118264980614,0.006867139600217342,0.0007763148169033229,0.007135471794754267,0.0008040196844376624
26,0.0058258092030882835,0.0008360855863429606,0.006685733329504728,0.0007556365453638136,0.006774156354367733,0.0007145825657062232
27,0.005767886061221361,0.000914674426894635,0.008328964002430439,0.0009704740368761122,0.00833330862224102,0.000736741756554693
28,0.006251688115298748,0.0010791271924972534,0.007299940567463636,0.0008399151265621185,0.007460563909262419,0.0009646344115026295
29,0.005789520218968391,0.0008971186471171677,0.006708038039505482,0.0007336477283388376,0.006772466469556093,0.0007202522247098386
30,0.0057367258705198765,0.0008836981724016368,0.006777672562748194,0.0007473804289475083,0.006981940008699894,0.000819502049125731
31,0.005830732639878988,0.0008631476084701717,0.006950607523322105,0.0007371253450401127,0.0071047088131308556,0.0007286779582500458
32,0.005864773876965046,0.0009322372497990727,0.006879694759845734,0.000844522553961724,0.00697342911735177,0.0007407598895952106
33,0.005589690525084734,0.0008347187540493906,0.006693794392049313,0.0008302164496853948,0.006837507244199514,0.000706146121956408
34,0.005811857059597969,0.0009431215585209429,0.006808913312852383,0.0007488419651053846,0.006936633959412575,0.0008021616376936436
35,0.005598723888397217,0.0008693435811437666,0.0072179692797362804,0.0009199212654493749,0.00753198703750968,0.001063100527971983
36,0.00576168205589056,0.0009334629867225885,0.007168354466557503,0.0008286283118650317,0.007200093939900398,0.0007503518718294799
37,0.0057529485784471035,0.0008722920319996774,0.007236273027956486,0.0008652234100736678,0.007502931635826826,0.0009242575615644455
38,0.0056364526972174644,0.0008285329095087945,0.006644806358963251,0.0007841765764169395,0.006795150693506002,0.0008080785046331584
39,0.005884966813027859,0.0012348017189651728,0.006851545535027981,0.00084165099542588,0.0069850655272603035,0.0007490552961826324
40,0.005643188953399658,0.0010410745162516832,0.00754692405462265,0.0010478886542841792,0.007430858910083771,0.0007328784558922052
41,0.0056458222679793835,0.0008443017140962183,0.007692066021263599,0.0008212244138121605,0.00761190801858902,0.0008763889782130718
42,0.005600638687610626,0.0008982275612652302,0.0065682632848620415,0.0007679853588342667,0.006718287710100412,0.0007980691734701395
43,0.005617278162389994,0.0008823370444588363,0.007171603851020336,0.0008780527859926224,0.0075535583309829235,0.0009773792698979378
