epoch,train_loss,train_loss_std,val_loss,val_loss_std,test_loss,test_loss_std
1,0.04818001389503479,0.03401324898004532,0.041748132556676865,0.0021625463850796223,0.04407159611582756,0.009955286048352718
2,0.022193700075149536,0.009635234251618385,0.01351876836270094,0.0008702994091436267,0.014538423158228397,0.0050464593805372715
3,0.011210926808416843,0.001581706223078072,0.00843403022736311,0.000607241119723767,0.008729248307645321,0.0008819153881631792
4,0.006303190253674984,0.001273566740565002,0.004681443329900503,0.00043654971523210406,0.008423847146332264,0.019204353913664818
5,0.004361925181001425,0.0008679002639837563,0.003757824655622244,0.0003011967637576163,0.004250943195074797,0.0022215181961655617
6,0.0036331522278487682,0.0004058890917804092,0.003721458138898015,0.00030079446150921285,0.0038358389865607023,0.0005922322161495686
7,0.0035457368940114975,0.00043520034523680806,0.0035028280690312386,0.0003149958502035588,0.006040784530341625,0.012857803143560886
8,0.0032645179890096188,0.00030556967249140143,0.003381661605089903,0.0002973564842250198,0.009981087408959866,0.03384353592991829
9,0.0031615954358130693,0.0003015383845195174,0.0030997120775282383,0.0002628644579090178,0.004653776530176401,0.007851732894778252
10,0.0031465133652091026,0.0002929486217908561,0.0030565625056624413,0.0002817640488501638,0.0032448596321046352,0.0007644071592949331
11,0.003123978152871132,0.0003436642000451684,0.0030994510743767023,0.00027776460046879947,0.0048558637499809265,0.008938519284129143
12,0.003115825355052948,0.0003064290795009583,0.0030991355888545513,0.0002703804930206388,0.007487257476896048,0.022709088400006294
13,0.003037905553355813,0.0003043170436285436,0.003018116345629096,0.0002709842228796333,0.006973658688366413,0.02017153985798359
14,0.003001296427100897,0.00030546615016646683,0.003308667568489909,0.0002921467530541122,0.004685914609581232,0.006644396111369133
15,0.00298320222645998,0.0002809955331031233,0.0032752309925854206,0.00026959419483318925,0.006661501247435808,0.017639320343732834
16,0.002936722943559289,0.0002600944135338068,0.0030386357102543116,0.00027171202236786485,0.006123717408627272,0.016241278499364853
17,0.0029486168641597033,0.0002745135279837996,0.0031241709366440773,0.0002698334865272045,0.006792838219553232,0.019326603040099144
18,0.0028686982113868,0.0002516715321689844,0.0031248119194060564,0.0002790433936752379,0.0035849132109433413,0.0022677236702293158
19,0.002898850943893194,0.00026283340412192047,0.003063509939238429,0.000269004434812814,0.006025988142937422,0.015581151470541954
20,0.00291671184822917,0.00028263332205824554,0.0032431355211883783,0.0002945973537862301,0.0038356343284249306,0.0026925138663500547
21,0.002879856852814555,0.00023448473075404763,0.0030132795218378305,0.0002733150031417608,0.004371423739939928,0.0070423283614218235
22,0.002833659527823329,0.0002365038963034749,0.003157765604555607,0.00027340766973793507,0.004969276487827301,0.009360413998365402
23,0.0028255642391741276,0.0002383256796747446,0.003031580476090312,0.00026668031932786107,0.004947320558130741,0.009943239390850067
