epoch,train_loss,val_loss
1,0.11794670621554057,0.07959431409835815
2,0.07832321361416862,0.07975335673175075
3,0.1001427686994984,0.062003470957279205
4,0.048178566814888094,0.034810904328795994
5,0.02647710396420388,0.022563974542373962
6,0.018983400817073528,0.01781880504197695
7,0.015561147158344587,0.014736893375150183
8,0.01350779261972223,0.012856015131216158
9,0.02618133213725828,0.03484463666311719
10,0.02121147234879789,0.016297863542356274
11,0.013660494681625139,0.012449177320707928
12,0.011818568630232697,0.012126855594529347
13,0.011007284071473849,0.01122244443236427
14,0.010571846472365516,0.010643871501088142
15,0.010323164860407512,0.010620131792331284
16,0.010133842378854752,0.010473132810809395
17,0.010067176437448887,0.010416188234971329
18,0.009730106379304613,0.010300113438543949
19,0.009658344289554017,0.010778213978152384
20,0.00985072905286437,0.01004645795646039
21,0.009448965958186558,0.009959324178370562
22,0.009451385800327573,0.010148209519684315
23,0.009326549978660685,0.00983915791254152
24,0.009331661449479205,0.009893575048243458
25,0.009134126751728,0.009790531253780831
26,0.009111814932631595,0.009822350757365877
27,0.009177113852153222,0.009970152369615707
28,0.00898934742435813,0.01022535947744142
29,0.00907099647447467,0.010115965819832954
30,0.008944954448157834,0.010043172546747055
31,0.008971436033468871,0.010178137655285273
32,0.008895238094209206,0.010318058669905771
33,0.008746366526576736,0.009983547158877958
34,0.009015335998542252,0.010283073706721718
35,0.008814577700658924,0.010081141827289353
36,0.008605815842747689,0.009931576607579535
37,0.008739513872812191,0.009978279725394466
38,0.008604445228619235,0.009674714158543131
39,0.008563542627685126,0.009800782469524578
40,0.008654480813337223,0.010025818493555893
41,0.008632051758468151,0.010043035388331522
42,0.008418641447843541,0.009709445590322668
43,0.008393525966398772,0.00989844815128229
44,0.00845390341377684,0.009714524388651957
45,0.008383011245833976,0.009931102754886855
46,0.008528407640932571,0.010003800800239498
47,0.00834674783760593,0.010198868599466303
48,0.008426673395470494,0.009816996414553036
49,0.008454570502397559,0.01018091155724092
50,0.008295760583132505,0.010985323058610613
51,0.00840509988456255,0.0104709389958192
52,0.008327592425935325,0.009978013790466568
53,0.008178759423927182,0.01076188539578156
54,0.008298743879866032,0.010104074418036775
55,0.008083969957771756,0.010082012465731665
56,0.0081917218730918,0.009852882305329496
57,0.008051404640788124,0.010084565580737863
58,0.00806600618220511,0.0099842643619261
59,0.008163298790653547,0.010082536715675484
60,0.007944530199858404,0.01033679586411877
61,0.008027927351317235,0.010029102379286831
62,0.00799937445138182,0.009849904972890561
63,0.007899604303141435,0.009937184016135607
64,0.00793105149198146,0.009905787396498701
65,0.007781083136796952,0.010631778489120981
66,0.007919186593166419,0.009929064618931576
67,0.007920441403985023,0.010001781375401399
68,0.0077938231816958815,0.010102837642824108
69,0.007877185160205477,0.009895295751365748
70,0.007690115969273306,0.010629972400651737
71,0.007717287624698309,0.010073513850908388
72,0.007703553326427937,0.010187792041423645
73,0.0077848316436367375,0.010205832945013588
74,0.007682622343833957,0.010876331224360249
75,0.008008415655543407,0.015615291893482208
76,0.01075396223792008,0.013753624294291843
77,0.009837074116581962,0.010580937208777124
78,0.008438635142963558,0.010040241589939053
79,0.0080225035858651,0.010162504940209064
80,0.00789277847590191,0.010003256209363992
81,0.007660012097940558,0.009986553425815973
82,0.007686381485490572,0.010036255867982452
83,0.00770611817549382,0.010725668758492578
84,0.00796777092896047,0.012576827610080893
85,0.00802918202022002,0.010656916282393715
86,0.007441176327743701,0.010217616525055333
87,0.007530264143965074,0.010401128156279976
88,0.007340143323831615,0.010391007114032453
89,0.007510821131013689,0.010243723380633375
90,0.0073585008581479395,0.010192463851787827
91,0.00736890004592992,0.010158998320217837
92,0.0074489919113970935,0.01000437064265663
93,0.0075595609400243985,0.010226053016429598
94,0.007318214872585876,0.010183084798468784
95,0.007201558834917489,0.010330443990162828
96,0.007280397308724267,0.010800100651315668
97,0.007191499269434384,0.010365117044950073
98,0.007174614377851997,0.010425359264693478
99,0.007125730803679852,0.010155704634433443
100,0.007296801593509458,0.011046720203012228
