epoch,train_loss,val_loss
1,88.60224296024867,88.35259778340658
2,67.97943323680333,83.92255849202473
3,61.57194320133754,97.63958669026692
4,57.37168455668858,69.49841100056966
5,53.105481864384245,64.90523834228516
6,51.19527281897409,63.47769360860189
7,47.80082901818412,63.86530404408773
8,46.9583366884504,94.07840525309244
9,45.8769618334089,64.51107977549235
10,44.15521382740566,59.21459674835205
11,41.973960661206924,57.75690274556478
12,43.55725252151489,54.36043774922689
13,39.91036842346191,58.66939013163249
14,41.69786246163505,61.02785087585449
15,38.72573718615941,54.06537231445313
16,37.08062741960798,63.7594552230835
17,36.45921834945679,59.40579390207927
18,36.240412947790965,49.97683076222738
19,34.08396900994437,50.53606533050537
20,34.7950700541905,53.36438175201416
21,32.68823529515948,54.427801882425946
22,34.30437968799046,49.05883869171143
23,30.330729128973825,72.1511218516032
24,32.16930503300258,46.5284747950236
25,29.67197422845023,47.275737571716306
26,28.430379950659617,48.76309758504232
27,28.265758499417988,82.73752457936605
28,29.65190486907959,58.00834186553955
29,28.216009893417358,50.956172993977866
30,25.525179478781563,53.10236719767253
31,25.442996819359916,50.10925036112467
32,27.35087705748422,50.51203311284383
33,26.922484038216727,45.06378609975179
34,23.658715975625174,43.08992970784505
35,22.869998683929442,52.5441300201416
36,22.058525015967234,52.43283412933349
37,22.80001344680786,42.59428746541341
38,23.174565982818603,44.294144999186194
39,20.988407771246774,45.13195088704427
40,20.834845866475785,46.32271064758301
41,20.42993007659912,45.498529535929364
42,21.420222300120763,57.19784275054931
43,22.106453901018416,43.0027462387085
44,20.584743901661465,56.38623998006185
45,20.658986067090716,47.63378749847412
46,19.40130298750741,42.8426558303833
47,19.102689196041652,50.871593411763506
48,17.087378760746546,42.3626938756307
49,16.833790721212115,42.90214350382487
50,18.714462946483067,44.35853640238444
51,17.831076268468586,44.84455333709717
52,17.418235996791296,45.010947926839194
53,17.70675974573408,43.59576312383016
54,16.68884133338928,53.329689000447594
55,16.844073971339636,42.56023981730143
56,15.266902027130127,43.54221379597982
57,15.983827622958591,42.13050024668376
58,15.734096221923828,45.604076919555666
59,16.808400397981917,40.965006268819174
60,15.006644620214189,42.46601682662964
61,13.640731783594404,43.47214043299357
62,13.985762518474035,42.473524983723955
63,16.298448389598303,44.5874363454183
64,13.599186895915441,46.262640953063965
65,13.802267206736973,42.224629681905114
66,14.163846353803363,43.80340347290039
67,13.047211880002703,45.64486062367757
68,12.917006039619446,42.858600591023766
69,13.307960263660975,45.99284940083822
70,14.14336733000619,44.106936645507815
71,14.57436420576913,49.30953660329183
72,12.556294384683882,46.88526354471843
73,11.903788678986686,44.65803127288818
74,13.296584053720746,42.98216353098552
75,12.450268130983625,46.822947057088214
76,12.093898569515773,46.5905141321818
77,12.076056743349348,49.960684878031415
78,12.605235763958522,43.98572542826334
79,13.186449002538408,47.36301506042481
80,13.798449690682547,43.97122461954753
81,11.418690699168614,43.54438154856364
82,10.718191225869315,49.65380153656006
83,11.240040637425015,45.32754297892252
84,10.773547877584186,45.14197331746419
85,9.782614584650313,44.3744611676534
86,10.280005432537624,44.44529122670492
87,10.140040260042463,49.44146575927734
88,11.668596131461006,48.150965003967286
89,10.833992810930525,46.41899715423584
90,11.304504895210266,45.8582400004069
91,11.253140905925205,43.96088160832723
92,11.07332414150238,42.617261492411295
93,9.173963291985649,44.90130767186483
94,9.286337094306946,46.352239786783855
95,9.445836973190307,44.69420644124349
96,9.381412596021379,47.093584531148274
97,9.088271737098694,45.82341058095296
98,10.181803477832249,45.77544407526652
99,9.293961318561008,44.81945412953694
100,9.252982995169504,45.146863282521565
