epoch,train_loss,train_loss_std,val_loss,val_loss_std,test_loss,test_loss_std
1,0.05304506793618202,0.010308539494872093,0.04165084660053253,0.005017729941755533,0.03988022729754448,0.004888805095106363
2,0.02040463127195835,0.005979465786367655,0.01831318624317646,0.0022232828196138144,0.017685359343886375,0.002103173639625311
3,0.015690572559833527,0.0019389205845072865,0.015244224108755589,0.001625526463612914,0.014868865720927715,0.0014401799999177456
4,0.014041537418961525,0.001884635305032134,0.012505825608968735,0.001143688103184104,0.012305141426622868,0.0012935837730765343
5,0.010617165826261044,0.0018276326591148973,0.009091610088944435,0.0011857504723593593,0.008674493990838528,0.0013368800282478333
6,0.00759101239964366,0.0018664686940610409,0.005841254722326994,0.000983486883342266,0.005419067572802305,0.0008781555807217956
7,0.005522358231246471,0.0008378666243515909,0.005962384399026632,0.0008695148280821741,0.005654963199049234,0.0008415405172854662
8,0.005209898576140404,0.0008501232950948179,0.0056357779540121555,0.0009000989375635982,0.005225521512329578,0.0009114810964092612
9,0.005254894960671663,0.000995348789729178,0.005035758018493652,0.0007034280570223927,0.004772162530571222,0.000676883733831346
10,0.004621932283043861,0.0006356220110319555,0.004880446474999189,0.0007215553778223693,0.004712280817329884,0.0006989224930293858
11,0.00476875388994813,0.0008429022273048759,0.005771201569586992,0.0008087229216471314,0.00566486269235611,0.00085764832329005
12,0.004692259710282087,0.00071930285776034,0.005450496915727854,0.0008009611628949642,0.005204855930060148,0.0008080655243247747
13,0.004446595907211304,0.0005944224540144205,0.005040241405367851,0.0008624109905213118,0.004970410373061895,0.0007628103485330939
14,0.004387587308883667,0.0006421999423764646,0.00531898345798254,0.0007937709451653063,0.00524846650660038,0.0007315122056752443
15,0.004450091626495123,0.0006211578729562461,0.0050497110933065414,0.0007013392169028521,0.004869121126830578,0.0007190724136307836
16,0.00433563906699419,0.0006259595393203199,0.0046162852086126804,0.0006986716180108488,0.004410454537719488,0.000694702728651464
17,0.004192376509308815,0.0005860216333530843,0.0048758490011096,0.000722857192158699,0.004566641990095377,0.0006937584257684648
18,0.004388445056974888,0.0008272413397207856,0.007579048629850149,0.0009364891448058188,0.007303884252905846,0.0010791292879730463
19,0.004615230951458216,0.0008941901614889503,0.0046745589934289455,0.0007057387847453356,0.004398321732878685,0.0006473992252722383
20,0.004323266446590424,0.0006799685070291162,0.004843013361096382,0.0006767528248019516,0.004701807629317045,0.0007016201852820814
21,0.0041804746724665165,0.0006063872133381665,0.00533920107409358,0.0008287713280878961,0.005294660106301308,0.0007223658612929285
22,0.0041483077220618725,0.0005648303194902837,0.004649908281862736,0.000703495810739696,0.00438427971675992,0.0006685448461212218
23,0.004068831913173199,0.0005676578148268163,0.005793261341750622,0.0010261362185701728,0.0058165243826806545,0.0009025962790474296
24,0.004202847369015217,0.000607492052949965,0.004900535102933645,0.0006893319659866393,0.004550886806100607,0.0006872863159514964
25,0.004128670319914818,0.0005408042925409973,0.00525324372574687,0.0007442097412422299,0.004950167145580053,0.0007862576167099178
26,0.004109191242605448,0.0005651901592500508,0.005008930806070566,0.000767675053793937,0.004830049350857735,0.0006370024057105184
27,0.004167393781244755,0.0006689875735901296,0.0048949941992759705,0.0007532190065830946,0.004700708668678999,0.0007343869656324387
28,0.004287862218916416,0.000647079898044467,0.005323382094502449,0.0006588269025087357,0.0049842288717627525,0.0006859626155346632
29,0.004010920412838459,0.0005335371242836118,0.004807137884199619,0.0006983719067648053,0.0045502376742661,0.0006208299309946597
30,0.004013329278677702,0.0005476807127706707,0.00482503417879343,0.0006341717089526355,0.00453302962705493,0.0006666562403552234
31,0.004110749810934067,0.000652212358545512,0.004980705678462982,0.0007090187282301486,0.00470820302143693,0.0006702055688947439
32,0.004061929881572723,0.0005665366188623011,0.005171793978661299,0.000813834136351943,0.004943873267620802,0.0007007158128544688
33,0.004010834731161594,0.0005399471265263855,0.00584818609058857,0.000876537524163723,0.005379232577979565,0.0008611047524027526
34,0.0040323794819414616,0.0005495092482306063,0.004914962686598301,0.000726018100976944,0.00466735428199172,0.0006686343695037067
