epoch,train_loss,val_loss
1,29.520315386908393,3.8356354173024494
2,2.4548955183369774,1.583330721060435
3,1.4088623176302228,0.8990295231342316
4,0.7956458730357033,0.6993398265043894
5,0.6065419602819851,0.4488685699303945
6,0.47968449852296285,0.36653896888097126
7,0.4048672186051096,0.3856496112545331
8,0.4540754364643778,0.6189625124136607
9,0.33346748127468995,0.25357314725716906
10,0.2879150732713086,0.2752276540795962
11,0.26116993051554477,0.3453995406627655
12,0.3307562769630126,0.16097879057129225
13,0.3177965848147869,0.7990605032444
14,0.24692099891602992,0.556688260436058
15,0.18844368953257798,0.13730791022380193
16,0.2730875680063452,0.26319832136233645
17,0.24175093519368343,0.4061632869640986
18,0.22623253211379052,0.13066181932886442
19,0.1681047635392419,0.10444480443994204
20,0.15176584627479314,0.4214922998348872
21,0.3267966966916408,0.1942003474632899
22,0.1056790647096932,0.21551245401302974
23,0.10542396102100611,0.06411178573966027
24,0.18814482863194176,0.19412621438503266
25,0.13173466366050499,0.08657701179385185
26,0.11808391783120377,0.05855131839712461
27,0.1138196879199573,0.03703425776213407
28,0.10351535630013262,0.07145805368820826
29,0.11707848356238433,0.06903182784716289
30,0.3385962304792234,1.3364515646298727
31,0.17788671781175902,0.04404392145574093
32,0.049671623411455326,0.02449758676191171
33,0.09455863574120615,0.057088406011462214
34,0.056145421633762974,0.0826885258158048
35,0.08269187110875334,0.021519018324712914
36,0.08389306875744036,0.03271059345453978
37,0.07361451925310705,0.10305325771371524
38,0.051839908438601666,0.05179915559788545
39,0.08546252564394048,0.06880862288177013
40,0.15453896253768887,0.11696535781025887
41,0.09296062117974672,0.017696129456162453
42,0.034264634940773246,0.041608945975701014
43,0.0787959555589727,0.17133802155653635
44,0.07616963195614516,0.018081871873388687
45,0.03546692606527358,0.020659508612006904
46,0.10630896967569632,0.48494380752245586
47,0.1287778451905719,0.14694722294807433
48,0.0985472384294761,0.032244606415430706
49,0.06781536211126617,0.01813546344016989
50,0.028066102177836002,0.010895977914333343
