epoch,train_loss,train_loss_std,val_loss,val_loss_std,test_loss,test_loss_std
1,0.07595453411340714,0.009635282680392265,0.05082697048783302,0.00592971034348011,0.05001669377088547,0.004345941357314587
2,0.027959194034337997,0.008843602612614632,0.01807921752333641,0.002810628153383732,0.017549719661474228,0.0018747983267530799
3,0.014002921059727669,0.003764994442462921,0.011197671294212341,0.0008161095320247114,0.010927828028798103,0.0008966090390458703
4,0.008290563710033894,0.0012396947713568807,0.007387280464172363,0.0006319605745375156,0.007037454750388861,0.0007739768479950726
5,0.006589032243937254,0.000982288853265345,0.0075674704276025295,0.0008202329627238214,0.007204042281955481,0.0007740865694358945
6,0.006170294713228941,0.0009724029223434627,0.00782538391649723,0.0007866266532801092,0.007542756851762533,0.000750633014831692
7,0.0062791164964437485,0.0013430414255708456,0.006786183454096317,0.000784646428655833,0.006569338962435722,0.0007375179557129741
8,0.005703549832105637,0.0008767261751927435,0.005732034333050251,0.0006939851446077228,0.005456014536321163,0.0006589926779270172
9,0.005303108133375645,0.0007977624190971255,0.00600933562964201,0.000780319853220135,0.005831403657793999,0.0007577312062494457
10,0.005439692176878452,0.0008960184059105814,0.006819132249802351,0.0009139541652984917,0.006568474229425192,0.000822671630885452
11,0.005395475309342146,0.0008110283524729311,0.005559713114053011,0.0007362087490037084,0.005272694397717714,0.000656242307741195
12,0.005151065532118082,0.0007827980443835258,0.006063466425985098,0.0007916993927210569,0.00588172348216176,0.0007153925835154951
13,0.005169989541172981,0.000783642113674432,0.005782672204077244,0.000767279474530369,0.005624578334391117,0.0006996200536377728
14,0.005160546395927668,0.0008274540887214243,0.005423068068921566,0.0007490747957490385,0.005174319259822369,0.0006598473992198706
15,0.005211223848164082,0.0009574916330166161,0.005503774620592594,0.0007466591196134686,0.005305997096002102,0.0006848067278042436
16,0.005350307561457157,0.0010823117336258292,0.006459678057581186,0.000833384576253593,0.006148741580545902,0.0007023225771263242
17,0.005197630729526281,0.0008404257241636515,0.005659203045070171,0.0007074672030285001,0.00549467233940959,0.0006119773024693131
18,0.005130097735673189,0.0007943711243569851,0.005545970983803272,0.0007100960938259959,0.005394859705120325,0.0006966923829168081
19,0.004925937857478857,0.000732884684111923,0.0071825855411589146,0.001046467456035316,0.00687937019392848,0.0007742340094409883
20,0.004788805730640888,0.0006969952373765409,0.005517774261534214,0.0007307900232262909,0.0053918734192848206,0.0007050451822578907
21,0.005101891700178385,0.0009076892747543752,0.005919066723436117,0.0008701824117451906,0.005679258611053228,0.0007481228094547987
22,0.00505648972466588,0.0008748439722694457,0.005510855000466108,0.0006971750408411026,0.005373002029955387,0.0007025519153103232
23,0.004961722530424595,0.0007396430592052639,0.005660338327288628,0.0006901781307533383,0.0054430877789855,0.0007045940146781504
24,0.0048319208435714245,0.000706890074070543,0.005920546129345894,0.0007265638560056686,0.005721909459680319,0.000706592807546258
25,0.004962585866451263,0.0007550679729320109,0.005357975605875254,0.0007123937830328941,0.005218917038291693,0.0006248056306503713
26,0.00493554538115859,0.0007954916800372303,0.005478954873979092,0.0007732107187621295,0.0052394019439816475,0.0006409549969248474
27,0.00481903413310647,0.0007047259132377803,0.005553468130528927,0.0006747987936250865,0.0052978103049099445,0.0006694387993775308
28,0.004973501432687044,0.000733032647985965,0.006042285356670618,0.0006828923942521214,0.005834201816469431,0.0007111647864803672
29,0.004730073269456625,0.0006944368360564113,0.005958885885775089,0.0008653996046632528,0.0057602534070611,0.000799406087026
30,0.004644064232707024,0.0007100303773768246,0.005444561131298542,0.0007303006132133305,0.005272054113447666,0.0006506731733679771
31,0.004689910914748907,0.0006451086373999715,0.005460991058498621,0.0006905189366079867,0.005261549726128578,0.0006924759945832193
32,0.004867997020483017,0.0007729848730377853,0.005684951785951853,0.0006383248837664723,0.005529128015041351,0.0006204699748195708
33,0.004735437221825123,0.000686337414663285,0.005368335638195276,0.0007009861874394119,0.005215004086494446,0.0006623644731007516
34,0.004778977017849684,0.0006656413315795362,0.005894968286156654,0.0007080064387992024,0.005747589282691479,0.0006856562686152756
35,0.004649496171623468,0.0006755275535397232,0.005483626388013363,0.0007574918563477695,0.005433883052319288,0.0006624509114772081
36,0.004650034010410309,0.0007387791411019862,0.005844033323228359,0.0006948648951947689,0.005632917396724224,0.0006692196475341916
37,0.004656432196497917,0.0006728577427566051,0.006512255407869816,0.000796847918536514,0.006310685072094202,0.0007320353761315346
38,0.00461165327578783,0.0006573969731107354,0.0054177092388272285,0.0006738873198628426,0.005295540206134319,0.0006655213655903935
