epoch,train_loss,val_loss
1,108.56433739798409,112.01810646057129
2,93.50044661658151,108.81686238606771
3,89.7291348511832,104.89082967122395
4,85.43231137684414,107.11328290303548
5,83.40354032244001,109.81048639933269
6,79.58028081076486,96.0246346282959
7,78.4127286856515,97.82863744099934
8,74.65507563999721,98.2432275390625
9,69.62463802610125,89.15491566975912
10,66.75271673747471,99.56862162272135
11,64.8254204750061,86.52125816345215
12,60.49877642222813,87.57870910644532
13,59.73723929541452,83.65402393341064
14,59.02639417375837,86.49538705190022
15,56.11780590874808,78.48540548960368
16,55.19928510120937,83.2887334950765
17,53.87852337428502,96.04384343465169
18,51.795602684021,82.37275756835938
19,50.54172836303711,86.23585556030274
20,49.31989082336426,81.0367532602946
21,49.88242458615984,84.45229904174805
22,47.48828334263393,76.06232030232748
23,46.695155933925086,79.98117123921712
24,45.534388474055696,85.56500259399414
25,45.063396851675854,88.36986165364583
26,43.41962959562029,75.15892728169759
27,41.00227780478341,77.99737729390462
28,42.296784959520615,77.73354832967122
29,40.48273812430246,80.22999371846517
30,38.48224152156285,77.04407014211019
31,40.25345393862043,75.95410573323568
32,37.52379369735718,80.00498837788899
33,36.544418863568986,76.84220942179363
34,36.694244281223845,75.78067380269368
35,34.40690421513149,76.5713821665446
36,33.831474430901665,79.05395830790202
37,34.662610342843195,81.71111526489258
38,33.97292740958078,77.22869542439778
39,35.48436778204782,76.2617339070638
40,35.85133799961635,81.33003389994303
41,31.705297854287284,85.65055981953938
42,31.25907603127616,82.05690371195475
43,29.45754796709333,77.91337679545084
44,32.09468221664429,78.14167284647624
45,29.858600200925554,79.06023111979167
46,29.158009274346487,87.82941307067871
47,28.076268939971925,78.92061462402344
48,27.773001436506,79.20777234395345
49,26.793944482803344,80.8683571879069
50,26.25570739201137,78.92254519144694
51,27.194308049338204,84.21126108805339
52,25.854158573150634,79.79907844543457
53,25.856726036071777,84.65363647460937
54,27.808875762394496,80.69106791178386
55,25.48411691393171,77.93837415059407
56,23.342369864327566,82.91547299702962
57,24.875791868482317,80.77808519999186
58,24.207050162724087,84.49081242879232
59,23.273064091546196,78.65794827779133
60,24.774498812811714,81.67150240580241
61,25.603014894212997,81.33449610392253
62,21.374120201383317,79.45623140970866
63,21.19381533077785,87.24252164204916
64,22.17792895044599,87.22393117268881
65,21.122758923939298,82.82149406433105
66,21.26665293557303,84.22458196004231
67,20.758741899217878,82.97718808492024
68,22.197563213620867,85.62912915547689
69,20.294284187044415,90.05445040384929
70,19.3064165019989,82.41552357991536
71,20.19883155277797,85.06276128133138
72,19.298947042737687,90.20706481933594
73,18.929813466753277,88.13752494812012
74,17.933115588596888,87.21770774841309
75,20.454668746675765,89.00915720621745
76,19.60638228552682,90.03324378967285
77,18.000001479557582,88.32690846761068
78,19.942661624635967,88.72982002258301
79,17.51908137048994,90.20356480916341
80,16.322608379636492,88.64227645874024
81,18.216292216437203,89.69562716166179
82,18.085281316212246,86.4001983388265
83,18.11258919307164,92.68192156473796
84,16.582040555136544,84.82287984212239
85,17.104030808040076,91.26560338338216
86,15.262476708548409,86.84480008443197
87,15.137367617743356,90.47627304077149
88,17.446304815837316,91.2269465637207
89,16.567052101407732,97.33440567016602
90,16.362046480178833,90.60181536356608
91,15.883110794339862,93.36554794311523
92,14.491647367477418,89.58447563171387
93,14.743644640786307,87.65315442403157
94,15.763551386424473,90.14486963907878
95,16.684685585839407,89.15925615946452
96,14.19574701309204,88.53576344807942
97,15.306743093218122,94.2688355255127
98,20.180329230172294,91.67319432576497
99,15.046575490406582,90.37527414957682
100,13.171576859610422,89.49007845560709
