epoch,train_loss,val_loss
1,95.22069324765887,89.3235472869873
2,67.86016008922032,84.73667704264322
3,61.60116694041661,72.46699090321859
4,54.97271833692278,69.7223063659668
5,50.72972169331142,63.752974084218344
6,49.16047252246312,67.72547147115071
7,47.08979934556144,61.90989713033041
8,46.815207974570136,59.90928030649821
9,45.812500504084994,58.774854011535645
10,43.59304035459246,63.84423656463623
11,43.20088750566755,61.08651117960612
12,41.82567543029785,61.463881988525394
13,39.82338522229876,57.968080317179364
14,37.26963313647679,55.59793715159098
15,36.70854038511004,57.29853740692138
16,35.13857151303973,49.25967604319255
17,34.40894576072693,48.68342098236084
18,33.47628423282078,49.46050973256429
19,31.24434772491455,45.91677993774414
20,31.45727589062282,56.04341355641683
21,31.242032497950962,47.539079360961914
22,29.25599132674081,45.38267030080159
23,28.527022857666015,51.08741937001546
24,29.457418003082275,56.487469647725426
25,28.18807178088597,50.29494361241659
26,25.588192370278495,51.906999015808104
27,27.170096308844432,42.62833262125651
28,24.90247449874878,45.35325978597005
29,24.289152555465698,53.88501234690348
30,24.99603932925633,44.73666864395142
31,23.25244058064052,48.474225158691404
32,22.712903363364084,45.69030059814453
33,21.41375791140965,49.47154736836751
34,23.244739258629934,41.074250062306724
35,21.211556482315064,40.66761805216471
36,20.38616924694606,47.224966837565105
37,21.303384091513497,46.931126492818194
38,19.86245323044913,43.48271152496338
39,19.05093824659075,42.95276011149088
40,19.874708555766514,49.72805324554443
41,18.07381846836635,46.458591804504394
42,19.893065562929426,52.60598199208577
43,20.917500839233398,38.53558344523112
44,16.890280464036124,39.975123430887855
45,17.353102881567818,43.816480522155764
46,16.929004378999984,40.77036173502604
47,16.804330084664482,47.00753616333008
48,17.535511966432843,40.55715674082438
49,16.018174086979457,40.952020467122395
50,15.019059247970581,42.17004296620687
51,14.529369840621948,51.04568205515544
52,16.146399436678205,46.71287199656169
53,15.263053183555604,40.47911392211914
54,15.819982602255685,43.18619289398193
55,14.106821196419853,44.97216327667236
56,13.987721467699323,44.5423984781901
57,16.359336515835352,42.6389870707194
58,15.066125886099679,43.957703285217285
59,13.204891514096941,39.92661394755046
60,13.62328950881958,43.98366596221924
61,13.332443632398332,41.8902579498291
62,13.769953706605094,44.006379483540854
63,12.463472777775356,42.9133384958903
64,13.300879395348685,42.2245529683431
65,13.723102496692112,42.296431427001956
66,12.231208481788634,44.25109011332194
67,14.029029525348118,39.983746503194176
68,12.322652399199349,42.91580947875977
69,12.829989036832536,51.19213454564412
70,12.558184811047145,44.63300113677978
71,11.741964564323425,40.40577431996663
72,11.845397155625479,45.21266464233398
73,10.994080583027431,50.1252338663737
74,13.554618154934474,41.99057891845703
75,10.31707156590053,41.056129391988115
76,10.990964997836521,51.14723284403483
77,11.180625720705304,44.14226796468099
78,11.310453452382768,42.36127859751384
79,10.462633515766688,44.13855295817057
80,9.894170891216824,41.96343485514323
81,10.035898041725158,46.13352364857992
82,10.435469044276646,46.09709342956543
83,10.133069618770055,42.08934290568034
84,10.050501573426383,43.134446131388344
85,11.050607334545681,41.98562608083089
86,9.495839037214006,40.57933622996013
87,11.30782664026533,45.807731221516924
88,10.1648295545578,45.860907605489096
89,9.314219254084996,44.695182189941406
90,9.281947264671325,45.325608545939126
91,9.601484471729824,44.31401514689128
92,8.678766461099897,44.1760010655721
93,9.111498074531555,43.944233385721844
94,10.651310421398708,43.51266983032227
95,9.489432952063424,43.775180180867515
96,8.70566015788487,43.56860736846924
97,7.6378521142687115,42.62558911641439
98,8.987681542124067,46.05776863098144
99,8.17299451146807,43.44425184885661
100,7.57077134677342,45.461525967915854
